image_path,class_dir,class_id,genus,species,domain
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\03aabf59-d26b-4c8b-b016-5438f80108bc.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\92a71854-b201-450e-881a-ab8b187976ca.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\8e41050d-578f-4de9-a2b9-3326fe60faa3.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\146d9527-bdf8-46a4-a6f6-e1db865faa1f.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\036d0d68-3c6a-4d89-9b82-2628536302bc.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\d5e19dac-78d0-4e46-b11f-175f8b12b698.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\f29f7bc1-5075-4f71-b878-64ceb160c730.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\29c5441f-0658-4036-838f-bd65fba2ed18.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\7380e6b0-2241-41bc-b0e4-e1a701c9e9b2.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\9703530c-5f58-472f-81a8-73e5abb5b2ed.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\a5f4acb9-d65f-4d6e-9762-99955dbb088f.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus\12d9efbc-b67c-4817-a069-cbef6f22f39f.jpg,03871_Animalia_Chordata_Aves_Passeriformes_Icteridae_Chrysomus_icterocephalus,3871,Chrysomus,icterocephalus,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\c2bbd2bc-a616-48d4-9dbc-2875d91078e8.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\6069441a-3518-4a27-b6d7-e278ba897f35.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\177eaea3-2569-4a3f-9be9-9eb2195c0c15.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\2bceb678-af75-473b-9f3e-73f7219e4b50.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\9b44087b-989c-4d78-bb16-9cbddab420f0.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\c3f1a28f-c86e-4808-9155-6d44c45bcec7.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\6c033be4-a9cf-4836-8628-d7fbbf6c659a.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\2aef4fde-4233-4fab-a109-4a0d80200d3c.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\b7ff17ed-2951-4a97-ac42-44cf8cd3d312.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\fe2f4415-6109-458f-a01f-115d3b496e81.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\81c0e7ae-fc07-4f25-b36c-b1d946b35cf6.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\de8daf24-6bb9-4718-9f91-5cfb0b1a8cdd.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\28ff8e2c-dcf9-4300-af55-bae82251e793.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\a7f80c40-ac06-482e-9dd6-65627a0cfdc2.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\fd40d90b-4258-41f1-af03-23a85db5d575.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\00b3e60b-3aac-480b-96b3-defc91a0eb2d.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\00033169-d83f-4b4a-a9fd-88391cccf92d.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\41816c69-a08e-464d-be95-3d796e5e74ab.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\168b3eef-5837-411f-999b-63fa8a3f9152.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\e3306b2a-f9d8-4513-97ab-c399444cdfc5.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\9493453e-b209-4d24-a354-1d2119820417.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\92da0346-e9eb-4822-bc46-732b8474c60c.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\83be5f18-5ede-4638-8433-1e1effbbd5d1.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\34d2a85c-8a17-4097-b371-7128e8d21d23.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\8e240ce1-4940-4efa-89e2-299cfd5fabf6.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\12bb0d03-c0bc-496f-8f64-7ebb90d02cb2.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\6aa2d98f-1ac0-43d4-8eaa-054c8bc4fd96.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\aae4a59e-4e3b-4819-8ab0-443dfb1d7506.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\9d540115-87a0-4e94-8f36-9ea6a401458a.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\7b4921ba-6fa0-42f8-a664-67dda23317de.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\bdb76216-73f2-49da-a742-3f44f0eb8b36.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\0613b286-4e69-4def-bd85-690bcec37a41.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\f8ea04a8-e2ad-4548-9d9f-8a56a9e8a564.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\ee02a6b2-93b0-414f-9feb-a9ac717b83c6.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\7c98c163-b6e3-4476-a77d-735ee74b2d94.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\cd09adc0-5b89-4815-b991-68593ee967f3.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\97daf1f2-6316-4c23-9f82-4e223861da5d.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\2fab0fc4-7d53-4975-952f-3c8a8a63ccc6.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\8e4325d8-d7ce-4be6-a269-47d654a334c3.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\2581e8ed-a403-4b18-9de8-99dd8ca160a3.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\d0b8b64d-eac2-426a-a850-e65d6fd45b44.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\2c3dd7fd-ef13-425f-864c-537ee85fba5d.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\c513bb20-c615-4aa1-8526-6fc6ba1ab19e.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\451ee3ea-71ba-47bc-b97f-979ad09bb3ab.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\1ad8df1c-a083-42e0-89ee-4f7afc2297bf.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\8fb98672-c3aa-4e1c-acc3-64fbe962b520.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\f766c5ee-2349-4ff0-8d19-9de927ae0223.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\f6994237-8420-448e-90d4-d85465b4f1f5.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\28670f09-32a6-49cd-bf79-1ab2b09888e9.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii\9ce83982-82bc-4f2a-9e71-be353bab123a.jpg,03717_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_leclancherii,3717,Passerina,leclancherii,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\0d6cc183-abe7-45c9-be7b-2b8916b33d0f.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\086f5c00-7a41-4de9-a70e-bdf0e151b2c1.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\9db25675-b3f0-489b-ba24-20574ef53705.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\f012b0d0-2a64-471e-b243-94a3dd040c91.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\9e0a6ac3-5e82-4cd1-ac71-71022f2319ea.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\04f24113-3418-4d03-b6b6-820d4a1befca.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\249a0f75-78b5-454f-9eab-6269650bff8b.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\b873f3b5-6449-4175-9330-65dc2609d00d.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\76302bf4-c26f-4d0c-ba12-b0a0742c9c23.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\cfb714b2-d21b-431c-a4a8-a1c06bb97d0a.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\225600d7-cd14-4ef1-8c5a-e243067b4476.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\639d6e79-dd4f-4cdc-8538-45790ea57e9d.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\df630502-47f7-4376-a237-4a655c2db8da.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\3e1b5808-5bf8-468c-85f2-8517df92b637.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\d7e3504f-d0a5-40b3-8ebd-7d6f8767c356.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\eebeae45-4f74-4154-a7ff-3a1f4355deea.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\f889ce7b-1464-4de3-8afb-06a85eb62d96.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\153c6219-6b13-4d77-b259-b1ac52bf6b94.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\289b6612-d11f-493c-b61f-b9752dd45dca.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\ed8e5ae8-1f07-4d3d-904b-9f56948f86b8.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\52c91238-e43b-4b84-8c93-d5bab55d0163.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\1f3ff155-d502-4fba-ab7a-4e924b84fdf4.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\a1a46010-6987-49d9-a436-ecbd0d1154de.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\94cc46cb-1b28-49c6-b757-fca3f2d7a86a.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\168a731e-30a8-4bad-b62e-b045b41cb59a.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\930ee4f8-5fe3-41c7-899f-0e011ede4b27.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\2cbfac73-cce2-441c-ae1a-0a815f4a48d3.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\e84e1983-080e-4a46-8062-49d108a993b2.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\27aa2175-549a-4a68-b103-3d021d09e76c.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\615e7391-6143-467e-b8b4-0b28b2007fb3.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\a9683601-f933-4ba1-b810-d37a3ff008c2.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\a0ae0cc4-460e-4b98-9ddf-988ca52fbed1.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\30cb976d-a3d1-4bbd-9d03-c37c2753030a.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\31324e5f-aa32-43fc-95b5-032e05d57061.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\5fdca83b-dcfe-41a1-81fc-ecdaa901c0a2.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\a527116e-9716-48ff-966e-4a58ea9f8982.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
train_mini\03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus\5e8b70b5-361a-47be-8c76-0b106adb691f.jpg,03867_Animalia_Chordata_Aves_Passeriformes_Icteridae_Agelaius_phoeniceus,3867,Agelaius,phoeniceus,EU
